id_etudiant,filiere,niveau,moyenne_generale,note_algorithmique,note_poo,note_génie_logiciel,note_bdd,note_architecture,note_ia,note_web,note_réseaux,note_tcp/ip,note_sécurité_réseau,note_administration_linux,note_télécoms,note_statistiques,note_python,note_big_data,note_visualisation,note_électronique,note_programmation_c,note_microcontrôleurs,note_fpga,note_temps_réel,note_cryptographie,note_forensics,note_pentesting,note_osint,note_mobile,note_cloud,competences,interets,sujet_choisi,domaine_cible
ETU-0269,Systèmes Embarqués,Master 1,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,9.6,10.1,15.1,11.9,0.0,0.0,0.0,0.0,0.0,0.0,PostgreSQL|Pandas|Forensics|Pentesting|HTML/CSS,fintech|infrastructure|data science,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0270,Génie Logiciel,Master 1,13.27,15.4,15.2,9.8,19.5,10.0,14.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|Swift|Vue.js|MySQL|MongoDB|PostgreSQL,sécurité informatique|automatisation|fintech,Optimisation des requêtes dans les systèmes de gestion hospitalière,Bases de données
ETU-0271,Génie Logiciel,Master 1,13.53,19.7,10.8,13.4,11.0,15.0,15.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|VPN|OWASP|MongoDB|Cryptographie|Kali Linux,protocoles|statistiques|design UI|recherche,Application web de télémédecine pour zones rurales,Développement Web
ETU-0272,Génie Logiciel,Licence 3,13.93,11.0,15.4,11.6,12.7,12.5,19.6,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Redis|FastAPI|Kotlin|Swift,systèmes temps réel|startup|développement web,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0273,Data Science,Master 1,14.23,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,11.4,15.4,17.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VPN|Swift|Django|Raspberry Pi,IoT|recherche|analyse|applications web,Reconnaissance vocale pour les langues locales africaines,IA / Machine Learning
ETU-0274,Data Science,Master 2,12.68,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,14.7,9.3,16.6,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Linux|HTML/CSS|FastAPI|Kotlin,systèmes d'information|intelligence artificielle|déploiement,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0275,Systèmes Embarqués,Master 1,14.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,19.4,18.0,9.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|AWS|Cisco|Docker|Python|Wireshark,IoT|protection des données,Système embarqué de surveillance de la qualité de l'air,Systèmes
ETU-0276,Génie Informatique,Licence 3,13.0,14.6,0.0,0.0,15.2,0.0,11.1,10.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,12.8,MongoDB|FastAPI|Cryptographie,sécurité informatique|applications web|e-commerce,Application web de gestion des ressources humaines pour PME,Développement Web
ETU-0277,Cybersécurité,Licence 3,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,13.7,14.8,13.1,0.0,0.0,Pentesting|Kubernetes|HTML/CSS|Kali Linux|CI/CD|Pandas,infrastructure|forensics,Sécurisation des applications mobiles de mobile banking,Cybersécurité
ETU-0278,Systèmes Embarqués,Licence 3,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,13.7,9.8,9.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,C/C++|Kali Linux|Linux|VHDL,statistiques|automatisation,Robot de désinfection automatique pour établissements de santé,Systèmes
ETU-0279,Génie Logiciel,Licence 3,14.86,16.9,13.6,17.4,18.1,8.5,13.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|Flutter|Terraform|Android|Kubernetes,forensics|performance|systèmes d'information,Mise en place d'un pipeline CI/CD pour équipe de développement,Cloud / DevOps
ETU-0280,Génie Informatique,Master 1,15.04,13.5,0.0,0.0,12.9,0.0,16.9,16.7,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,17.8,OWASP|TCP/IP|Pandas|Node.js|Python,e-commerce|data science,Chatbot intelligent pour l'assistance médicale au Togo,IA / Machine Learning
ETU-0281,Génie Logiciel,Master 1,14.07,17.2,9.8,13.1,9.4,18.8,16.9,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|TensorFlow|Android|Assembleur|ElasticSearch|PostgreSQL,santé numérique|recherche|forensics,Application de suivi de grossesse pour zones rurales,Mobile
ETU-0282,Génie Logiciel,Master 1,15.86,12.8,14.2,16.7,19.2,18.9,18.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C++|TensorFlow|Kali Linux,protection des données|statistiques|administration réseau|électronique,Reconnaissance vocale pour les langues locales africaines,IA / Machine Learning
ETU-0283,Data Science,Master 1,14.28,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,10.8,18.9,12.1,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Linux|Cryptographie|Forensics|Pentesting|React Native,systèmes d'information|sécurité informatique,Sécurisation des applications mobiles de mobile banking,Cybersécurité
ETU-0284,Data Science,Licence 3,11.35,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,8.2,18.6,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deep Learning|Wireshark|Kali Linux,infrastructure|e-commerce,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0285,Génie Informatique,Licence 3,13.99,19.1,0.0,0.0,13.3,0.0,18.1,9.3,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,15.3,Raspberry Pi|scikit-learn|Kotlin,gestion des données|e-commerce,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0286,Data Science,Licence 3,13.8,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,19.6,17.2,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wireshark|Linux|Kotlin|FastAPI|Pandas|Cisco,électronique|UX mobile|télécommunications,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0287,Génie Informatique,Master 1,14.5,19.3,0.0,0.0,13.3,0.0,16.6,14.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,12.1,FastAPI|Kali Linux|NLP|OWASP|scikit-learn|Django,recherche|déploiement|sécurité informatique|électronique,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0288,Génie Informatique,Master 1,15.26,13.4,0.0,0.0,10.5,0.0,17.5,15.8,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,18.7,PostgreSQL|TCP/IP|Pandas|scikit-learn|Arduino|Wireshark,startup|déploiement|sécurité informatique,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0289,Réseaux et Télécommunications,Master 1,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,19.8,9.3,8.7,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vue.js|NLP|CI/CD|Android|TCP/IP,intelligence artificielle|systèmes temps réel|forensics|télécommunications,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0290,Génie Informatique,Master 2,12.54,14.9,0.0,0.0,9.7,0.0,16.9,9.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,10.3,Flutter|React|Django|Kali Linux|Forensics,développement web|recherche,Application web de télémédecine pour zones rurales,Développement Web
ETU-0291,Data Science,Master 2,15.53,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.3,19.2,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Django|Kotlin|Node.js|Swift,systèmes temps réel|startup|infrastructure|déploiement,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0292,Génie Logiciel,Licence 3,11.9,12.4,11.5,14.3,9.4,11.7,12.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Django|Assembleur|Forensics,hacking éthique|sécurité informatique,Système de gestion des bourses universitaires en ligne,Développement Web
ETU-0293,Systèmes Embarqués,Master 1,16.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,13.7,16.6,15.3,17.1,0.0,0.0,0.0,0.0,0.0,0.0,Android|Terraform|Django|VPN|Pandas|Forensics,infrastructure|santé numérique|forensics,Système de contrôle d'accès biométrique à faible coût,Systèmes
ETU-0294,Cybersécurité,Master 2,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.3,15.4,14.9,0.0,0.0,VHDL|C/C++|PostgreSQL,infrastructure|data science|e-commerce,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0295,Cybersécurité,Master 2,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,13.9,19.2,12.1,0.0,0.0,Forensics|TensorFlow|C/C++|VPN,protocoles|développement web|e-commerce,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0296,Cybersécurité,Master 1,11.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,11.6,9.2,9.7,0.0,0.0,Redis|Cryptographie|Vue.js|NLP|PostgreSQL,télécommunications|automatisation,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0297,Génie Logiciel,Master 1,13.73,14.6,15.0,9.2,17.2,15.8,9.5,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pandas|AWS|Kotlin|MongoDB|Django|Pentesting,gestion des données|télécommunications|robotique|IoT,Application web de gestion des ressources humaines pour PME,Développement Web
ETU-0298,Cybersécurité,Master 1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,12.2,15.6,15.0,0.0,0.0,scikit-learn|FastAPI|Arduino|VHDL|Deep Learning,développement web|santé numérique|e-commerce,Analyse forensique des incidents de cybersécurité,Cybersécurité
ETU-0299,Génie Informatique,Master 1,15.06,19.8,0.0,0.0,16.5,0.0,15.9,11.9,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,19.5,TensorFlow|Node.js|CI/CD|Python|Docker,intelligence artificielle|performance|électronique,Reconnaissance vocale pour les langues locales africaines,IA / Machine Learning
ETU-0300,Génie Informatique,Licence 3,14.84,12.2,0.0,0.0,17.8,0.0,12.3,10.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,16.4,Vue.js|Flutter|Pentesting,IoT|intelligence artificielle,Système de géolocalisation des transports en commun à Lomé,Mobile
ETU-0301,Réseaux et Télécommunications,Master 1,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,8.4,13.9,16.4,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PostgreSQL|AWS|OWASP,administration réseau|infrastructure,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0302,Réseaux et Télécommunications,Master 1,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,18.3,18.6,16.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arduino|Kubernetes|Redis,systèmes temps réel|intelligence artificielle|robotique|recherche,Système embarqué de surveillance de la qualité de l'air,Systèmes
ETU-0303,Génie Informatique,Licence 3,13.87,8.6,0.0,0.0,19.0,0.0,11.8,12.7,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.6,MySQL|Kali Linux|Deep Learning,analyse|gestion des données,Migration d'un système legacy vers une base de données NoSQL,Bases de données
ETU-0304,Réseaux et Télécommunications,Licence 3,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,19.5,18.0,17.9,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deep Learning|Docker|Kubernetes|Android,IoT|e-commerce,Plateforme de monitoring des applications en temps réel,Cloud / DevOps
ETU-0305,Génie Logiciel,Master 1,12.29,15.3,13.2,9.2,8.7,8.6,18.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MySQL|Docker|Kubernetes|Python|Flutter|Cryptographie,robotique|design UI|forensics,Système de sauvegarde automatique dans le cloud pour PME africaines,Cloud / DevOps
ETU-0306,Réseaux et Télécommunications,Master 2,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,14.1,12.3,13.8,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElasticSearch|Node.js|scikit-learn|NLP,hacking éthique|robotique,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0307,Data Science,Licence 3,13.85,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,14.2,9.7,10.8,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kali Linux|Firewall|PostgreSQL,analyse|statistiques,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0308,Systèmes Embarqués,Master 1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,13.5,17.5,8.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,AWS|MySQL|Flutter,systèmes d'information|télécommunications|cloud computing|forensics,Conception d'un système d'irrigation automatique intelligent,Systèmes
ETU-0309,Data Science,Master 1,11.63,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,10.3,17.2,8.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MySQL|Redis|HTML/CSS|Wireshark,télécommunications|performance|analyse|data science,Optimisation des requêtes dans les systèmes de gestion hospitalière,Bases de données
ETU-0310,Data Science,Master 1,17.25,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,15.9,19.3,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deep Learning|Vue.js|Django|Node.js|PostgreSQL|Docker,fintech|UX mobile|protection des données|robotique,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0311,Génie Informatique,Master 1,15.43,18.5,0.0,0.0,18.2,0.0,18.6,10.5,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.6,FastAPI|Kotlin|Cryptographie,infrastructure|UX mobile|automatisation|déploiement,Application d'apprentissage des langues locales sur mobile,Mobile
ETU-0312,Génie Informatique,Licence 3,12.8,10.5,0.0,0.0,18.7,0.0,10.8,10.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,12.5,Pentesting|Redis|Raspberry Pi|Pandas,développement web|sécurité informatique,Reconnaissance vocale pour les langues locales africaines,IA / Machine Learning
ETU-0313,Data Science,Master 1,11.77,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10.8,15.7,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cisco|MySQL|React,statistiques|UX mobile,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0314,Génie Informatique,Master 2,15.1,14.5,0.0,0.0,11.1,0.0,11.4,12.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.3,React Native|CI/CD|Kotlin,santé numérique|infrastructure,Application mobile de paiement via mobile money pour petits commerçants,Mobile
ETU-0315,Data Science,Licence 3,14.22,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.0,13.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VHDL|Node.js|TCP/IP|Python,applications mobiles|forensics|infrastructure,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0316,Réseaux et Télécommunications,Master 1,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,17.6,19.0,14.9,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MongoDB|OWASP|Deep Learning|Arduino|Cryptographie|PostgreSQL,design UI|forensics|IoT,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0317,Génie Logiciel,Master 1,11.41,11.4,10.8,15.9,8.8,8.7,14.2,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OWASP|FastAPI|Vue.js|Node.js|Arduino|Forensics,statistiques|fintech|systèmes d'information,Système de gestion des bourses universitaires en ligne,Développement Web
ETU-0318,Génie Informatique,Master 2,14.47,13.5,0.0,0.0,10.4,0.0,13.3,17.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,11.0,VHDL|Swift|Flutter|scikit-learn|Pandas,systèmes temps réel|applications mobiles|hacking éthique,Système de géolocalisation des transports en commun à Lomé,Mobile
ETU-0319,Génie Informatique,Master 2,13.66,9.1,0.0,0.0,16.4,0.0,18.6,9.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,14.5,MongoDB|Swift|Forensics,e-commerce|UX mobile|statistiques|design UI,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0320,Génie Informatique,Master 1,13.89,12.6,0.0,0.0,17.0,0.0,12.8,8.1,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,19.0,Terraform|Flutter|Swift|Deep Learning|Pandas,télécommunications|IoT|startup|cloud computing,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0321,Génie Informatique,Licence 3,11.99,16.1,0.0,0.0,9.8,0.0,10.6,8.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,10.6,AWS|C/C++|CI/CD,design UI|fintech|hacking éthique|IoT,Plateforme de monitoring des applications en temps réel,Cloud / DevOps
ETU-0322,Génie Logiciel,Licence 3,14.73,12.0,10.3,16.0,10.6,18.6,17.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FastAPI|scikit-learn|Forensics|Kotlin,protection des données|analyse,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0323,Data Science,Licence 3,13.5,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,12.7,8.8,17.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MongoDB|Forensics|TCP/IP,automatisation|design UI|gestion des données|protocoles,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0324,Génie Informatique,Master 1,13.47,8.8,0.0,0.0,8.2,0.0,13.4,14.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,14.0,MySQL|TensorFlow|Kubernetes,hacking éthique|télécommunications,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0325,Réseaux et Télécommunications,Master 2,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,19.4,16.9,11.9,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C++|Forensics|CI/CD,data science|infrastructure|forensics,Sécurisation des applications mobiles de mobile banking,Cybersécurité
ETU-0326,Cybersécurité,Master 1,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,8.8,13.9,19.4,0.0,0.0,AWS|Django|MongoDB,développement web|performance,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0327,Systèmes Embarqués,Licence 3,14.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,11.6,14.9,19.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,Pandas|Pentesting|OWASP|Cryptographie|FastAPI|React Native,robotique|infrastructure|applications web,Conception d'un système d'irrigation automatique intelligent,Systèmes
ETU-0328,Cybersécurité,Master 2,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,11.7,11.4,14.7,0.0,0.0,Deep Learning|Wireshark|Node.js|React Native|PostgreSQL|Django,intelligence artificielle|infrastructure,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0329,Génie Logiciel,Master 1,16.26,18.6,19.9,9.5,19.2,9.9,17.2,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kotlin|Swift|AWS|Pentesting|NLP,fintech|robotique|télécommunications|cloud computing,Système de géolocalisation des transports en commun à Lomé,Mobile
ETU-0330,Data Science,Licence 3,15.63,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,15.2,18.1,8.1,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OWASP|Assembleur|Pandas|C/C++|PostgreSQL|Kali Linux,robotique|protocoles,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0331,Génie Logiciel,Master 2,15.06,14.9,17.6,17.8,11.2,10.5,17.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FastAPI|Swift|Python,statistiques|électronique,Plateforme de gestion des stages universitaires en ligne,Développement Web
ETU-0332,Systèmes Embarqués,Master 2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,10.2,8.7,10.2,17.1,0.0,0.0,0.0,0.0,0.0,0.0,Forensics|Android|AWS|Kubernetes|React,gestion des données|développement web|sécurité informatique|fintech,Système embarqué de surveillance de la qualité de l'air,Systèmes
ETU-0333,Génie Informatique,Master 2,14.31,17.5,0.0,0.0,8.5,0.0,17.5,12.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,19.5,Swift|React Native|Wireshark|Docker|Kali Linux,UX mobile|forensics|protection des données,Plateforme mobile de covoiturage universitaire,Mobile
ETU-0334,Génie Informatique,Master 1,15.21,16.7,0.0,0.0,18.7,0.0,15.2,18.4,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,16.4,Pentesting|Android|Kubernetes|Terraform,infrastructure|électronique|analyse,Plateforme de monitoring des applications en temps réel,Cloud / DevOps
ETU-0335,Réseaux et Télécommunications,Master 2,15.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,16.9,17.5,12.2,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terraform|React|Cryptographie|Linux|Docker|PostgreSQL,applications web|déploiement|infrastructure|automatisation,Migration d'une infrastructure on-premise vers AWS pour PME,Cloud / DevOps
ETU-0336,Systèmes Embarqués,Master 2,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,10.9,10.0,19.3,16.4,0.0,0.0,0.0,0.0,0.0,0.0,Kali Linux|TensorFlow|FastAPI,fintech|administration réseau|infrastructure,Système de contrôle d'accès biométrique à faible coût,Systèmes
