id_projet,titre,description,domaine,filiere_etudiant,methodologie,score_similarite_existants,nb_mots_titre,nb_mots_description,nb_phrases_description,ratio_vocabulaire,score_mots_academiques,score_mots_techniques,score_mots_vagues,a_methodologie,a_objectifs_clairs,est_infaisable,decision
PRJ-0576,Système comme Google,Créer un moteur de recherche similaire à Google pour l'Afrique.,Bases de données,Génie Logiciel,Recherche expérimentale,0.757,3,10,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0506,Intelligence artificielle générale,Créer une intelligence artificielle générale capable de tout faire comme un humain.,Systèmes Embarqués,Cybersécurité,Étude de cas,0.609,3,12,2,1.0,0,0,1,0,0,1,REJETE
PRJ-0357,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",IA / Machine Learning,Systèmes Embarqués,Recherche expérimentale,0.481,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0258,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Systèmes Embarqués,Réseaux et Télécommunications,Étude de cas,0.418,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0284,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Systèmes Embarqués,Data Science,Étude de cas,0.573,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0125,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",IA / Machine Learning,Réseaux et Télécommunications,Recherche expérimentale,0.033,11,43,3,0.814,2,1,0,0,0,0,REVISION_NECESSAIRE
PRJ-0288,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Bases de données,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.357,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0387,Analyse des données de vente d'une entreprise v3,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Bases de données,Systèmes Embarqués,Recherche expérimentale,0.652,8,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0556,Application,Une application mobile.,Cloud / DevOps,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.577,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0563,Application,Une application mobile.,Cloud / DevOps,Systèmes Embarqués,Étude de cas,0.552,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0490,Application,Une application mobile.,Cybersécurité,Data Science,Développement logiciel (SCRUM),0.742,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0120,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Mobile,Génie Logiciel,Recherche expérimentale,0.265,8,38,3,0.868,2,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0599,Système comme Google,Créer un moteur de recherche similaire à Google pour l'Afrique.,Réseaux,Data Science,Recherche expérimentale,0.516,3,10,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0380,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Développement Web,Génie Informatique,Étude de cas,0.729,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0337,Étude sur la sécurité des réseaux wifi,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,Cybersécurité,Systèmes Embarqués,Étude de cas,0.276,7,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0221,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise — Cas d'étude 1,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Systèmes Embarqués,Génie Logiciel,Étude de cas,0.104,15,42,3,0.857,1,0,0,0,1,0,APPROUVE
PRJ-0050,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Mobile,Cybersécurité,Prototypage,0.197,9,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0272,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Réseaux,Génie Logiciel,Recherche appliquée,0.224,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0561,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Cloud / DevOps,Génie Logiciel,Recherche appliquée,0.662,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0239,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Mobile,Systèmes Embarqués,Étude de cas,0.168,10,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0029,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Systèmes Embarqués,Génie Logiciel,Prototypage,0.101,8,38,3,0.868,2,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0072,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Systèmes Embarqués,Systèmes Embarqués,Recherche appliquée,0.3,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0095,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",IA / Machine Learning,Systèmes Embarqués,Prototypage,0.441,8,38,3,0.868,2,2,0,0,0,0,APPROUVE
PRJ-0349,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Réseaux,Génie Logiciel,Développement logiciel (SCRUM),0.398,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0453,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Développement Web,Génie Informatique,Recherche expérimentale,0.744,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0554,Système comme Google,Créer un moteur de recherche similaire à Google pour l'Afrique.,Réseaux,Réseaux et Télécommunications,Étude de cas,0.716,3,10,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0327,Système de gestion de bibliothèque v3,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Bases de données,Cybersécurité,Étude de cas,0.749,6,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0227,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Réseaux,Data Science,Recherche appliquée,0.285,13,40,3,0.825,4,1,0,0,1,0,APPROUVE
PRJ-0479,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Cloud / DevOps,Cybersécurité,Étude de cas,0.568,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0370,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Systèmes Embarqués,Cybersécurité,Prototypage,0.602,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0070,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Réseaux,Data Science,Étude de cas,0.417,11,42,3,0.857,1,0,0,0,1,0,REVISION_NECESSAIRE
PRJ-0503,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,IA / Machine Learning,Réseaux et Télécommunications,Recherche expérimentale,0.803,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0181,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût — Cas d'étude 1,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",IA / Machine Learning,Cybersécurité,Prototypage,0.105,13,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0524,Intelligence artificielle générale,Créer une intelligence artificielle générale capable de tout faire comme un humain.,Développement Web,Réseaux et Télécommunications,Étude de cas,0.534,3,12,2,1.0,0,0,1,0,0,1,REJETE
PRJ-0220,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Cloud / DevOps,Réseaux et Télécommunications,Recherche expérimentale,0.003,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0504,Faire un jeu vidéo,Je veux faire un jeu. Ce sera amusant.,Bases de données,Data Science,Recherche appliquée,0.531,4,8,3,1.0,0,0,1,0,0,0,REJETE
PRJ-0008,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Réseaux,Génie Informatique,Développement logiciel (SCRUM),0.163,10,32,3,0.906,1,2,0,0,1,0,APPROUVE
PRJ-0355,Étude sur la sécurité des réseaux wifi v4,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,Réseaux,Cybersécurité,Prototypage,0.501,8,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0270,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Cybersécurité,Génie Informatique,Étude de cas,0.5,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0555,Application,Une application mobile.,IA / Machine Learning,Data Science,Recherche appliquée,0.515,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0168,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Mobile,Génie Informatique,Étude de cas,0.425,13,40,3,0.825,4,1,0,0,1,0,APPROUVE
